RIDE_TICKET_ID,RIDE_ID,TICKET_ID,TIMESTAMP
221,R003,259,2020/2/25 17:01
222,R003,269,2020/3/29 21:04
223,R003,273,2020/7/31 18:56
224,R003,277,2020/6/26 3:02
225,R003,281,2020/6/10 20:51
226,R003,287,2020/2/4 13:19
227,R003,301,2020/4/20 22:20
228,R003,303,2020/5/13 23:38
229,R003,317,2020/4/26 16:44
230,R003,334,2020/6/2 18:28
231,R003,337,2020/4/4 16:07
232,R003,340,2020/2/8 4:12
233,R003,343,2020/1/14 18:47
234,R003,346,2020/4/20 2:35
235,R003,350,2020/4/23 9:51
236,R003,377,2020/5/9 0:40
237,R003,383,2020/2/27 17:26
238,R003,388,2020/5/13 10:16
239,R003,390,2020/6/27 12:06
240,R003,395,2020/4/19 6:55
241,R003,409,2020/1/17 7:55
242,R003,425,2020/1/15 23:25
243,R003,437,2020/8/6 10:10
244,R003,447,2020/8/12 23:09
245,R003,461,2019/11/2 0:50
246,R003,473,2019/11/10 10:46
247,R003,482,2020/7/6 18:23
248,R003,483,2020/4/16 6:40
249,R003,505,2020/1/25 22:15
250,R003,512,2020/7/12 21:56
251,R003,516,2020/1/14 23:09
252,R003,516,2020/1/15 7:09
253,R003,526,2020/5/23 17:35
254,R003,546,2020/1/18 8:59
255,R003,567,2020/4/15 10:43
256,R003,573,2019/12/18 0:58
257,R003,575,2020/4/24 4:23
258,R003,593,2020/5/12 17:31
259,R003,596,2019/11/30 14:57
260,R003,603,2020/8/13 6:48
261,R003,646,2020/4/4 12:48
262,R003,654,2020/4/30 2:10
263,R003,654,2020/4/30 5:30
264,R003,679,2020/5/21 7:36
265,R003,692,2020/6/25 12:45
266,R003,718,2020/1/29 20:19
267,R003,723,2020/3/19 2:21
268,R003,734,2020/5/22 18:06
269,R003,737,2019/12/17 17:58
270,R003,755,2020/5/21 9:54
271,R003,773,2019/12/27 7:39
272,R003,776,2020/6/13 1:28
273,R003,808,2019/12/3 23:49
274,R003,810,2020/5/30 15:44
275,R003,817,2020/1/29 13:35
276,R003,843,2020/5/10 2:09
277,R003,844,2020/3/25 17:48
278,R003,854,2019/11/12 6:17
279,R003,860,2020/4/12 8:07
280,R003,863,2020/1/30 17:33
281,R003,888,2020/6/19 0:02
282,R003,919,2020/6/29 8:43
283,R003,925,2020/4/6 9:09
284,R003,931,2019/12/31 22:04
285,R003,936,2020/8/6 12:29
286,R003,955,2020/7/26 16:18
287,R003,964,2020/4/15 18:31
288,R003,970,2020/2/6 23:24
289,R003,978,2019/11/24 13:54
290,R003,980,2020/4/29 21:09
291,R003,980,2020/4/30 1:42
292,R003,982,2020/6/21 6:38
293,R003,989,2019/12/5 17:58
294,R003,992,2020/5/12 12:39
295,R003,995,2019/12/14 14:36
296,R004,4,2020/7/24 8:23
297,R004,14,2020/1/15 15:03
298,R004,14,2020/1/15 23:29
299,R004,33,2019/11/26 23:24
300,R004,75,2020/6/15 13:07
301,R004,104,2020/1/23 13:23
302,R004,113,2020/2/5 14:12
303,R004,113,2020/2/5 19:24
304,R004,115,2019/11/25 13:04
305,R004,146,2020/1/7 15:39
306,R004,147,2020/4/20 4:03
307,R004,147,2020/4/20 7:59
308,R004,148,2019/11/25 21:50
309,R004,150,2020/1/18 15:49
310,R004,151,2020/5/23 6:53
311,R004,170,2020/5/24 11:59
312,R004,180,2020/7/7 17:10
313,R004,181,2020/2/15 7:19
314,R004,199,2020/3/11 11:37
315,R004,227,2020/2/3 15:41
316,R004,228,2020/4/9 6:32
317,R004,233,2020/2/13 11:37
318,R004,268,2020/6/19 12:13
319,R004,282,2020/2/3 23:43
320,R004,302,2019/11/4 2:02
321,R004,318,2020/6/8 2:47
322,R004,327,2020/6/30 1:48
323,R004,334,2020/6/3 4:16
324,R004,343,2020/1/15 1:27
325,R004,354,2020/5/22 12:01
326,R004,359,2020/1/3 17:46
327,R004,395,2020/4/19 10:22
328,R004,401,2020/1/8 11:49
329,R004,403,2020/4/5 4:51
330,R004,409,2020/1/16 14:52
331,R004,432,2020/6/18 11:35
332,R004,437,2020/8/6 7:05
333,R004,442,2020/4/13 4:57
334,R004,446,2020/7/18 20:55
335,R004,455,2020/4/30 6:56
336,R004,470,2020/4/22 18:21
337,R004,477,2019/11/30 11:50
338,R004,480,2019/12/1 15:39
339,R004,481,2020/7/2 11:57
340,R004,497,2020/2/27 14:13
341,R004,498,2020/6/15 19:13
342,R004,506,2020/3/27 8:24
343,R004,560,2020/2/3 10:51
344,R004,569,2020/8/2 1:17
345,R004,575,2020/4/23 15:09
346,R004,588,2020/2/24 7:43
347,R004,591,2020/8/12 15:42
348,R004,594,2020/5/17 21:00
349,R004,595,2020/3/22 9:37
350,R004,604,2020/1/28 18:36
351,R004,633,2020/2/10 18:46
352,R004,641,2020/1/14 3:36
353,R004,642,2019/11/1 13:48
354,R004,654,2020/4/29 16:20
355,R004,676,2020/6/12 8:25
356,R004,676,2020/6/12 10:09
357,R004,683,2020/3/22 23:25
358,R004,689,2020/1/25 7:14
359,R004,692,2020/6/25 5:45
360,R004,694,2020/4/11 3:54
361,R004,696,2019/12/26 21:49
362,R004,712,2020/7/27 23:05
363,R004,712,2020/7/28 8:09
364,R004,720,2020/5/16 23:28
365,R004,726,2019/12/27 13:05
366,R004,744,2020/4/4 20:15
367,R004,778,2020/4/24 7:46
368,R004,782,2020/5/21 16:48
369,R004,787,2020/4/16 2:29
370,R004,800,2020/1/30 17:34
371,R004,801,2020/3/18 8:56
372,R004,804,2020/2/2 12:00
373,R004,805,2020/1/23 13:30
374,R004,810,2020/5/30 16:21
375,R004,835,2020/7/25 11:20
376,R004,843,2020/5/9 19:47
377,R004,847,2020/5/31 11:59
378,R004,853,2019/11/21 7:06
379,R004,861,2019/11/20 14:02
380,R004,868,2020/8/10 12:06
381,R004,876,2020/6/3 7:37
382,R004,912,2020/7/25 1:24
383,R004,913,2020/2/13 17:28
384,R004,935,2020/4/23 16:33
385,R004,935,2020/4/23 17:30
386,R004,947,2020/4/24 14:12
387,R004,957,2020/1/8 23:36
388,R004,957,2020/1/8 23:44
389,R004,965,2020/1/23 6:45
390,R004,969,2020/6/5 4:19
391,R004,972,2020/3/19 8:22
392,R004,977,2020/2/16 1:18
393,R004,979,2020/5/17 4:37
394,R004,986,2019/12/16 11:43
395,R005,3,2020/4/18 7:50
396,R005,9,2020/2/6 9:31
397,R005,18,2020/6/22 8:32
398,R005,28,2020/2/13 12:13
399,R005,29,2020/5/27 10:35
400,R005,29,2020/5/27 13:36
401,R005,40,2019/11/30 1:56
402,R005,47,2020/1/30 21:51
403,R005,55,2019/12/24 14:26
404,R005,57,2020/6/18 15:00
405,R005,57,2020/6/18 19:02
406,R005,68,2020/4/1 7:27
407,R005,74,2020/2/19 12:19
408,R005,78,2019/12/14 23:59
409,R005,83,2020/3/24 2:24
410,R005,95,2020/1/4 14:49
411,R005,114,2020/7/27 6:24
412,R005,116,2020/7/13 20:49
413,R005,125,2020/1/14 8:14
414,R005,130,2020/4/10 22:33
415,R005,137,2020/3/21 22:31
416,R005,144,2019/12/10 5:29
417,R005,146,2020/1/7 16:17
418,R005,147,2020/4/20 3:32
419,R005,154,2020/2/21 20:16
420,R005,157,2020/3/5 13:52
421,R005,172,2019/11/26 18:58
422,R005,172,2019/11/26 20:11
423,R005,181,2020/2/15 3:17
424,R005,197,2020/2/9 22:51
425,R005,211,2019/12/12 12:55
426,R005,218,2019/12/29 3:25
427,R005,240,2020/6/2 3:30
428,R005,245,2020/7/29 1:41
429,R005,275,2020/5/5 10:22
430,R005,280,2020/4/2 16:47
431,R005,289,2020/1/17 10:44
432,R005,328,2020/4/22 10:00
433,R005,328,2020/4/22 11:24
434,R005,338,2019/12/30 13:04
435,R005,344,2019/12/18 16:42
436,R005,344,2019/12/19 12:15
437,R005,349,2019/12/20 21:36
438,R005,350,2020/4/23 0:26
439,R005,356,2020/3/7 17:20
440,R005,359,2020/1/4 6:41
441,R005,367,2019/12/24 18:40
442,R005,376,2020/6/6 10:54
443,R005,381,2019/11/14 2:40
444,R005,383,2020/2/28 1:18
445,R005,386,2020/1/28 3:28
446,R005,390,2020/6/27 3:46
447,R005,403,2020/4/5 1:52
448,R005,449,2020/2/19 1:40
449,R005,457,2020/6/30 21:56
450,R005,465,2020/5/23 6:20
451,R005,490,2020/7/13 5:20
452,R005,500,2020/6/1 9:01
453,R005,526,2020/5/24 0:17
454,R005,555,2020/2/27 13:03
455,R005,556,2020/8/9 19:30
456,R005,562,2019/12/1 15:23
457,R005,567,2020/4/14 17:35
458,R005,567,2020/4/15 1:11
459,R005,585,2019/11/6 7:31
460,R005,595,2020/3/22 2:34
461,R005,617,2020/2/15 18:10
462,R005,618,2019/11/7 23:20
463,R005,619,2019/11/24 8:26
464,R005,620,2020/3/14 17:54
465,R005,633,2020/2/10 23:51
466,R005,633,2020/2/11 2:09
467,R005,640,2020/5/8 18:20
468,R005,642,2019/10/31 16:23
469,R005,677,2020/8/11 15:32
470,R005,681,2019/12/26 1:33
471,R005,687,2020/7/9 19:25
472,R005,710,2020/2/2 6:12
473,R005,712,2020/7/28 11:14
474,R005,713,2020/5/16 10:15
475,R005,716,2020/2/18 16:29
476,R005,717,2020/3/29 10:19
477,R005,723,2020/3/18 15:11
478,R005,726,2019/12/27 1:15
479,R005,726,2019/12/27 11:42
480,R005,727,2020/5/2 7:15
481,R005,730,2020/3/16 8:59
482,R005,741,2020/7/9 17:14
483,R005,741,2020/7/9 18:12
484,R005,742,2020/2/14 16:23
485,R005,744,2020/4/4 21:57
486,R005,771,2020/3/24 18:53
487,R005,795,2019/12/4 9:40
488,R005,806,2020/3/11 19:02
489,R005,809,2019/12/25 21:29
490,R005,817,2020/1/29 15:00
491,R005,825,2020/3/21 6:37
492,R005,831,2019/12/10 20:12
493,R005,841,2020/2/12 3:24
494,R005,843,2020/5/10 4:02
495,R005,848,2019/11/9 22:27
496,R005,854,2019/11/11 19:08
497,R005,863,2020/1/31 0:01
498,R005,867,2020/6/9 2:06
499,R005,869,2019/12/3 22:56
500,R005,878,2020/2/21 12:56
501,R005,893,2020/3/20 22:37
502,R005,893,2020/3/21 12:13
503,R005,893,2020/3/21 14:05
504,R005,894,2020/5/22 22:28
505,R005,895,2020/1/18 9:51
506,R005,908,2020/3/12 20:44
507,R005,915,2020/6/28 10:57
508,R005,919,2020/6/29 12:43
509,R005,925,2020/4/6 5:28
510,R005,933,2020/4/29 6:39
511,R005,958,2020/4/2 3:48
512,R005,972,2020/3/18 14:41
513,R005,972,2020/3/18 15:49
514,R005,974,2020/3/8 5:51
515,R005,974,2020/3/8 12:43
516,R005,975,2020/4/8 15:42
517,R005,983,2020/5/24 19:14
518,R006,17,2020/7/14 2:04
519,R006,29,2020/5/27 11:26
520,R006,33,2019/11/26 21:33
521,R006,36,2020/4/6 0:52
522,R006,67,2019/11/10 12:47
523,R006,86,2019/11/8 16:21
524,R006,92,2020/5/31 1:33
525,R006,120,2020/2/29 6:48
526,R006,133,2020/5/16 14:29
527,R006,154,2020/2/22 5:08
528,R006,162,2019/12/2 17:58
529,R006,166,2020/7/11 21:02
530,R006,169,2020/7/21 4:44
531,R006,169,2020/7/21 6:15
532,R006,173,2019/12/4 22:10
533,R006,185,2020/4/22 16:46
534,R006,190,2019/12/12 23:40
535,R006,190,2019/12/13 10:59
536,R006,194,2020/2/2 0:21
537,R006,202,2020/6/16 12:35
538,R006,217,2020/3/31 8:02
539,R006,223,2020/4/24 14:04
540,R006,235,2020/7/19 17:04
541,R006,248,2020/7/27 6:07
542,R006,266,2020/7/3 21:40
543,R006,271,2020/6/20 23:50
544,R006,272,2020/2/27 13:15
545,R006,278,2020/3/10 23:06
546,R006,288,2019/12/26 23:34
547,R006,295,2019/12/5 22:35
548,R006,308,2019/12/18 21:32
549,R006,311,2020/7/14 11:22
550,R006,313,2020/1/28 11:58
551,R006,320,2019/11/6 13:37
552,R006,330,2020/4/12 11:43
553,R006,338,2019/12/30 0:00
554,R006,353,2020/1/17 13:24
555,R006,354,2020/5/21 23:41
556,R006,355,2019/11/1 18:28
557,R006,368,2019/12/3 18:52
558,R006,369,2020/6/9 15:23
559,R006,371,2020/5/9 14:38
560,R006,371,2020/5/10 8:56
561,R006,398,2020/2/10 22:56
562,R006,409,2020/1/17 11:13
563,R006,439,2020/6/27 0:43
564,R006,441,2020/5/11 10:30
565,R006,441,2020/5/11 10:38
566,R006,443,2020/4/1 16:32
567,R006,444,2020/3/18 20:13
568,R006,447,2020/8/13 9:34
569,R006,448,2020/4/27 16:28
570,R006,466,2020/7/25 6:21
571,R006,467,2020/1/18 17:10
572,R006,469,2020/4/19 20:21
573,R006,471,2019/12/9 21:10
574,R006,481,2020/7/1 19:49
575,R006,489,2019/12/28 3:29
576,R006,499,2019/12/8 14:34
577,R006,509,2020/1/18 19:25
578,R006,518,2020/2/1 9:44
579,R006,525,2020/5/5 17:24
580,R006,526,2020/5/23 15:33
581,R006,535,2020/5/1 22:37
582,R006,539,2020/3/8 18:40
583,R006,548,2020/3/28 13:45
584,R006,558,2020/7/13 7:05
585,R006,561,2020/1/23 22:40
586,R006,563,2020/7/28 23:21
587,R006,589,2020/5/4 18:47
588,R006,601,2020/6/2 19:50
589,R006,618,2019/11/8 7:49
590,R006,621,2020/4/29 22:18
591,R006,622,2020/7/2 9:31
592,R006,624,2020/7/20 9:10
593,R006,634,2020/2/9 20:38
594,R006,664,2020/7/3 5:45
595,R006,670,2020/7/31 10:29
596,R006,671,2020/7/10 8:31
597,R006,709,2020/7/27 23:08
598,R006,713,2020/5/15 21:04
599,R006,717,2020/3/28 16:57
600,R006,722,2020/6/9 17:36
601,R006,724,2019/12/23 7:39
602,R006,735,2020/4/15 19:08
603,R006,737,2019/12/17 21:16
604,R006,749,2019/12/7 22:47
605,R006,755,2020/5/20 21:48
606,R006,768,2020/3/27 22:51
607,R006,771,2020/3/24 19:29
608,R006,775,2020/7/29 11:13
609,R006,793,2019/12/2 14:49
610,R006,797,2020/3/8 0:46
611,R006,802,2020/4/3 19:08
612,R006,802,2020/4/4 8:13
613,R006,814,2020/7/5 11:22
614,R006,814,2020/7/5 12:13
615,R006,841,2020/2/11 23:43
616,R006,888,2020/6/19 5:53
617,R006,936,2020/8/6 10:45
618,R006,986,2019/12/16 6:51
619,R007,28,2020/2/13 9:19
620,R007,40,2019/11/30 13:10
621,R007,51,2020/2/6 5:07
622,R007,64,2020/4/1 14:25
623,R007,74,2020/2/19 9:43
624,R007,86,2019/11/8 15:45
625,R007,86,2019/11/9 0:37
626,R007,95,2020/1/5 2:19
627,R007,108,2020/3/18 15:57
628,R007,117,2020/6/29 23:18
629,R007,126,2020/7/10 0:15
630,R007,138,2020/1/18 20:43
631,R007,142,2020/7/23 12:50
632,R007,153,2019/10/31 15:58
633,R007,154,2020/2/22 4:45
634,R007,157,2020/3/5 21:18
635,R007,159,2019/11/2 6:21
636,R007,165,2020/4/28 20:09
637,R007,170,2020/5/24 12:56
638,R007,172,2019/11/26 15:18
639,R007,179,2020/1/20 9:41
640,R007,184,2020/7/17 8:09
641,R007,196,2019/12/12 13:48
642,R007,202,2020/6/16 5:15
643,R007,217,2020/3/31 11:19
644,R007,223,2020/4/23 17:47
645,R007,230,2019/12/8 20:32
646,R007,232,2020/1/17 15:20
647,R007,250,2020/6/23 15:11
648,R007,270,2020/8/7 9:54
649,R007,272,2020/2/26 19:26
650,R007,278,2020/3/11 2:36
651,R007,286,2020/3/6 19:47
652,R007,286,2020/3/7 11:01
653,R007,289,2020/1/17 8:27
654,R007,297,2020/5/16 7:38
655,R007,302,2019/11/4 2:29
656,R007,304,2020/3/16 13:20
657,R007,313,2020/1/28 5:09
658,R007,319,2020/2/28 8:45
659,R007,325,2020/2/7 23:44
660,R007,329,2020/3/26 22:36
661,R007,333,2020/1/6 3:39
662,R007,343,2020/1/15 5:01
663,R007,354,2020/5/22 1:54
664,R007,355,2019/11/2 2:08
665,R007,356,2020/3/8 8:49
666,R007,365,2020/1/2 20:15
667,R007,376,2020/6/5 18:23
668,R007,383,2020/2/27 18:12
669,R007,387,2020/1/5 11:21
670,R007,405,2019/12/3 3:31
671,R007,427,2020/6/27 13:45
672,R007,438,2020/4/8 21:21
673,R007,445,2020/4/26 15:38
674,R007,452,2020/7/20 20:31
675,R007,478,2020/4/21 15:00
676,R007,478,2020/4/21 22:40
677,R007,481,2020/7/1 21:55
678,R007,487,2020/1/5 3:19
679,R007,541,2020/5/20 11:32
680,R007,549,2020/3/9 4:41
681,R007,555,2020/2/27 7:34
682,R007,569,2020/8/1 21:19
683,R007,569,2020/8/2 5:40
684,R007,578,2019/12/10 10:40
685,R007,579,2020/3/31 13:50
686,R007,603,2020/8/13 5:46
687,R007,604,2020/1/28 14:38
688,R007,630,2019/12/22 7:43
689,R007,639,2020/3/13 20:17
690,R007,641,2020/1/13 17:53
691,R007,642,2019/11/1 1:46
692,R007,646,2020/4/4 11:11
693,R007,669,2020/1/12 7:31
694,R007,672,2020/4/27 7:38
695,R007,678,2020/3/22 20:33
696,R007,703,2019/12/19 20:14
697,R007,726,2019/12/26 18:03
698,R007,729,2020/1/9 2:59
699,R007,730,2020/3/16 5:41
700,R007,731,2020/6/21 5:24
701,R007,742,2020/2/15 10:21
702,R007,743,2020/3/22 19:17
703,R007,756,2019/12/21 6:54
704,R007,759,2019/11/26 8:06
705,R007,765,2019/11/14 18:34
706,R007,779,2020/5/11 20:45
707,R007,779,2020/5/12 3:26
708,R007,791,2020/6/24 8:30
709,R007,810,2020/5/30 15:01
710,R007,814,2020/7/4 15:23
711,R007,814,2020/7/5 2:03
712,R007,818,2020/2/7 22:12
713,R007,831,2019/12/11 6:39
714,R007,861,2019/11/20 17:33
715,R007,863,2020/1/30 16:16
716,R007,881,2020/3/11 5:27
717,R007,896,2019/12/16 23:55
718,R007,908,2020/3/12 22:18
719,R007,923,2020/7/30 22:43
720,R007,930,2020/3/17 7:53
721,R007,939,2020/8/8 21:41
722,R007,943,2019/12/1 7:27
723,R007,981,2019/11/17 6:14
724,R007,983,2020/5/25 12:21
725,R007,999,2020/3/18 21:13
726,R008,38,2020/6/21 4:45
727,R008,42,2020/7/30 10:54
728,R008,50,2020/1/1 15:33
729,R008,54,2019/12/25 6:16
730,R008,68,2020/3/31 19:43
731,R008,101,2019/12/11 17:45
732,R008,105,2019/12/9 11:28
733,R008,107,2020/6/27 22:20
734,R008,108,2020/3/18 23:42
735,R008,113,2020/2/5 20:01
736,R008,130,2020/4/11 14:26
737,R008,131,2020/1/13 18:51
738,R008,140,2020/4/25 3:18
739,R008,145,2020/4/3 14:45
740,R008,156,2020/1/14 16:15
741,R008,170,2020/5/24 6:42
742,R008,173,2019/12/5 8:30
743,R008,191,2020/6/1 18:30
744,R008,194,2020/2/1 17:47
745,R008,207,2020/6/20 0:59
746,R008,213,2020/2/29 16:03
747,R008,229,2020/4/2 3:47
748,R008,235,2020/7/20 8:12
749,R008,248,2020/7/26 23:07
750,R008,253,2020/3/13 23:17
751,R008,277,2020/6/25 17:03
752,R008,283,2020/5/26 19:50
753,R008,293,2020/8/8 9:56
754,R008,295,2019/12/6 8:27
755,R008,297,2020/5/16 4:45
756,R008,300,2020/2/14 8:00
757,R008,301,2020/4/21 13:25
758,R008,322,2019/11/20 4:45
759,R008,344,2019/12/19 12:56
760,R008,396,2020/3/25 17:22
761,R008,398,2020/2/11 1:10
762,R008,411,2020/4/12 17:06
763,R008,411,2020/4/13 12:13
764,R008,455,2020/4/29 23:09
765,R008,478,2020/4/22 2:50
766,R008,480,2019/12/2 9:43
767,R008,486,2020/6/20 23:51
768,R008,498,2020/6/15 19:04
769,R008,501,2020/8/8 10:09
770,R008,506,2020/3/26 14:47
771,R008,521,2020/1/13 20:30
772,R008,523,2020/3/6 4:51
773,R008,525,2020/5/6 3:36
